DESULFOASV1_0110_ATP-binding_cassette_domain-containing_protein	AF-Q98HF7-F1-model_v4	DESULFOASV1_0110_ATP-binding_cassette_domain-containing_protein	AF-Q98HF7-F1-model_v4 Spermidine/putrescine import ATP-binding protein PotA	0.285	231	155	2	232	10	227	1.072E-20	732
DESULFOASV1_0111_ABC_transporter_permease	AF-Q9ZDG1-F1-model_v4	DESULFOASV1_0111_ABC_transporter_permease	AF-Q9ZDG1-F1-model_v4 Uncharacterized protein RP368	0.316	280	185	5	284	3	273	4.727E-16	775
DESULFOASV1_0112_ABC_transporter_substrate-binding_protein	3lkv-assembly1.cif.gz_A-2	DESULFOASV1_0112_ABC_transporter_substrate-binding_protein	3lkv-assembly1.cif.gz_A-2 Crystal structure of conserved domain protein from vibrio cholerae o1 biovar eltor str. n16961	0.427	298	169	24	321	1	296	2.003E-31	1292
DESULFOASV1_0113_hypothetical_protein	AF-P44863-F1-model_v4	DESULFOASV1_0113_hypothetical_protein	AF-P44863-F1-model_v4 Uncharacterized protein HI_0755	0.342	227	148	167	393	17	242	1.295E-21	836
DESULFOASV1_0114_S41_family_peptidase	AF-Q44879-F1-model_v4	DESULFOASV1_0114_S41_family_peptidase	AF-Q44879-F1-model_v4 Carboxy-terminal-processing protease	0.414	416	243	2	417	4	419	5.714E-44	1356
DESULFOASV1_0115_peptidoglycan_DD-metalloendopeptidase_family_protein	4bh5-assembly4.cif.gz_D	DESULFOASV1_0115_peptidoglycan_DD-metalloendopeptidase_family_protein	4bh5-assembly4.cif.gz_D LytM domain of EnvC, an activator of cell wall amidases in Escherichia coli	0.341	128	82	253	378	1	128	1.062E-13	499
DESULFOASV1_0116_endonuclease	AF-Q58829-F1-model_v4	DESULFOASV1_0116_endonuclease	AF-Q58829-F1-model_v4 Putative DNA repair glycosylase MJ1434	0.442	215	119	1	215	3	217	8.692E-18	887
DESULFOASV1_0117_STT3_domain-containing_protein	AF-Q5HTX9-F1-model_v4	DESULFOASV1_0117_STT3_domain-containing_protein	AF-Q5HTX9-F1-model_v4 Undecaprenyl-diphosphooligosaccharide--protein glycotransferase	0.183	713	579	16	728	3	712	7.505E-30	1314
DESULFOASV1_0118_50S_ribosomal_protein_L11_methyltransferase	AF-Q7NIP7-F1-model_v4	DESULFOASV1_0118_50S_ribosomal_protein_L11_methyltransferase	AF-Q7NIP7-F1-model_v4 Ribosomal protein L11 methyltransferase	0.360	283	179	2	281	26	308	3.629E-29	925
DESULFOASV1_ORF_0119 not PDB100 or Swiss-Prot hit
DESULFOASV1_0120_aspartate_aminotransferase_family_protein	AF-Q58131-F1-model_v4	DESULFOASV1_0120_aspartate_aminotransferase_family_protein	AF-Q58131-F1-model_v4 Acetylornithine aminotransferase	0.476	393	204	3	395	2	392	1.442E-44	1581
DESULFOASV1_0121_dUTP_diphosphatase	AF-Q9JUW1-F1-model_v4	DESULFOASV1_0121_dUTP_diphosphatase	AF-Q9JUW1-F1-model_v4 Deoxyuridine 5'-triphosphate nucleotidohydrolase	0.496	151	75	7	157	1	150	6.161E-19	740
DESULFOASV1_0123_sirohydrochlorin_cobaltochelatase	AF-Q72CB8-F1-model_v4	DESULFOASV1_0123_sirohydrochlorin_cobaltochelatase	AF-Q72CB8-F1-model_v4 Sirohydrochlorin cobaltochelatase CbiKC	0.509	264	129	1	264	18	281	1.505E-33	1225
DESULFOASV1_0124_hypothetical_protein	AF-O83439-F1-model_v4	DESULFOASV1_0124_hypothetical_protein	AF-O83439-F1-model_v4 V-type ATP synthase subunit E	0.295	202	140	55	254	2	203	7.364E-14	442
DESULFOASV1_0125_hypothetical_protein	AF-O51122-F1-model_v4	DESULFOASV1_0125_hypothetical_protein	AF-O51122-F1-model_v4 Uncharacterized protein BB_0095	0.201	178	141	2	179	4	180	5.168E-07	329
DESULFOASV1_0126_V-type_ATP_synthase_subunit_A	AF-B2S1S8-F1-model_v4	DESULFOASV1_0126_V-type_ATP_synthase_subunit_A	AF-B2S1S8-F1-model_v4 V-type ATP synthase alpha chain	0.593	571	232	3	573	2	572	4.334E-84	3436
DESULFOASV1_0127_V-type_ATP_synthase_subunit_B	AF-Q73M29-F1-model_v4	DESULFOASV1_0127_V-type_ATP_synthase_subunit_B	AF-Q73M29-F1-model_v4 V-type ATP synthase beta chain	0.706	429	126	2	429	1	429	2.314E-69	2778
DESULFOASV1_0128_V-type_ATP_synthase_subunit_D	AF-O51119-F1-model_v4	DESULFOASV1_0128_V-type_ATP_synthase_subunit_D	AF-O51119-F1-model_v4 V-type ATP synthase subunit D	0.393	193	117	1	193	1	193	5.867E-17	662
DESULFOASV1_0129_V-type_ATP_synthase_subunit_I	AF-O83444-F1-model_v4	DESULFOASV1_0129_V-type_ATP_synthase_subunit_I	AF-O83444-F1-model_v4 V-type ATP synthase subunit I 1	0.299	622	411	1	587	1	622	7.562E-41	1962
DESULFOASV1_0130_ATP_synthase_subunit_K	AF-Q21898-F1-model_v4	DESULFOASV1_0130_ATP_synthase_subunit_K	AF-Q21898-F1-model_v4 V-type proton ATPase 16 kDa proteolipid subunit 1	0.236	149	109	7	155	23	166	4.639E-04	226
DESULFOASV1_0131_universal_stress_protein	AF-P73475-F1-model_v4	DESULFOASV1_0131_universal_stress_protein	AF-P73475-F1-model_v4 Universal stress protein Slr1230	0.156	290	241	3	292	2	287	3.880E-12	381
DESULFOASV1_0132_RNA_methyltransferase	AF-Q5SM16-F1-model_v4	DESULFOASV1_0132_RNA_methyltransferase	AF-Q5SM16-F1-model_v4 tRNA (guanosine(18)-2'-O)-methyltransferase	0.448	183	100	2	184	13	194	2.965E-22	834
DESULFOASV1_0133_hypothetical_protein	AF-O29937-F1-model_v4	DESULFOASV1_0133_hypothetical_protein	AF-O29937-F1-model_v4 Uncharacterized protein AF_0307	0.181	247	183	1	224	1	247	5.836E-09	278
DESULFOASV1_0134_L-threonylcarbamoyladenylate_synthase	AF-P45831-F1-model_v4	DESULFOASV1_0134_L-threonylcarbamoyladenylate_synthase	AF-P45831-F1-model_v4 Putative threonylcarbamoyl-AMP synthase	0.297	197	136	4	200	19	213	1.078E-18	616
DESULFOASV1_0135_hypothetical_protein	AF-P15529-F1-model_v4	DESULFOASV1_0135_hypothetical_protein	AF-P15529-F1-model_v4 Membrane cofactor protein	0.346	26	16	3	28	348	373	6.152E+00	42
DESULFOASV1_0136_DNA_cytosine_methyltransferase	3pt6-assembly2.cif.gz_B	DESULFOASV1_0136_DNA_cytosine_methyltransferase	3pt6-assembly2.cif.gz_B Crystal structure of mouse DNMT1(650-1602) in complex with DNA	0.246	196	144	1	192	455	650	5.531E-13	353
DESULFOASV1_0137_hypothetical_protein	AF-Q9SPM4-F1-model_v4	DESULFOASV1_0137_hypothetical_protein	AF-Q9SPM4-F1-model_v4 Photosystem I reaction center subunit V, chloroplastic	0.150	129	83	1	129	5	103	5.325E+00	24
DESULFOASV1_0138_hypothetical_protein	6ywc-assembly2.cif.gz_F	DESULFOASV1_0138_hypothetical_protein	6ywc-assembly2.cif.gz_F De novo designed protein 4E1H_95 in complex with 101F antibody	0.142	56	45	2	55	3	58	1.694E+00	52
DESULFOASV1_0139_hypothetical_protein	AF-Q9CL02-F1-model_v4	DESULFOASV1_0139_hypothetical_protein	AF-Q9CL02-F1-model_v4 N(4)-acetylcytidine amidohydrolase	0.082	241	95	1	241	1	104	5.476E-03	111
DESULFOASV1_0140_hypothetical_protein	7t69-assembly1.cif.gz_A	DESULFOASV1_0140_hypothetical_protein	7t69-assembly1.cif.gz_A Crystal structure of Avr3 (SIX1) from Fusarium oxysporum f. sp. lycopersici	0.238	42	30	24	63	41	82	1.963E+00	38
DESULFOASV1_0141_hypothetical_protein	AF-Q766Y7-F1-model_v4	DESULFOASV1_0141_hypothetical_protein	AF-Q766Y7-F1-model_v4 Calcitonin receptor-stimulating peptide 2	0.145	48	40	1	48	26	73	7.652E+00	27
DESULFOASV1_0142_hypothetical_protein	AF-Q9F4G9-F1-model_v4	DESULFOASV1_0142_hypothetical_protein	AF-Q9F4G9-F1-model_v4 UPF0283 protein YcjF	0.132	53	45	1	53	66	118	6.543E+00	49
DESULFOASV1_0143_hypothetical_protein	8os9-assembly2.cif.gz_B	DESULFOASV1_0143_hypothetical_protein	8os9-assembly2.cif.gz_B Structure of Homo sapiens 2'-deoxynucleoside 5'-phosphate N-hydrolase 1 (DNPH1)	0.165	103	67	5	107	3	83	4.100E-03	107
DESULFOASV1_0144_hypothetical_protein	AF-Q39295-F1-model_v4	DESULFOASV1_0144_hypothetical_protein	AF-Q39295-F1-model_v4 Agamous-like MADS-box protein AGL15	0.214	120	89	1	120	84	197	7.030E+00	28
DESULFOASV1_0145_AIPR_family_protein	AF-Q9CPD7-F1-model_v4	DESULFOASV1_0145_AIPR_family_protein	AF-Q9CPD7-F1-model_v4 Uncharacterized protein PM0110	0.113	205	135	3	207	30	182	1.805E-01	51
DESULFOASV1_0146_hypothetical_protein	AF-Q0I9G1-F1-model_v4	DESULFOASV1_0146_hypothetical_protein	AF-Q0I9G1-F1-model_v4 Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	0.238	42	30	1	42	1	41	3.680E+00	27
DESULFOASV1_0147_hypothetical_protein	AF-Q6NE51-F1-model_v4	DESULFOASV1_0147_hypothetical_protein	AF-Q6NE51-F1-model_v4 Magnetosome protein MamR	0.312	48	32	1	48	37	84	2.449E-03	170
DESULFOASV1_0148_DNA_cytosine_methyltransferase	3ubt-assembly3.cif.gz_B	DESULFOASV1_0148_DNA_cytosine_methyltransferase	3ubt-assembly3.cif.gz_B Crystal Structure of C71S Mutant of DNA Cytosine-5 Methyltransferase M.HaeIII Bound to DNA	0.132	528	283	14	541	1	327	6.723E-14	368
DESULFOASV1_0149_hypothetical_protein	AF-Q6F1H5-F1-model_v4	DESULFOASV1_0149_hypothetical_protein	AF-Q6F1H5-F1-model_v4 Ribosome maturation factor RimP	0.093	69	54	4	72	94	153	9.065E-01	38
DESULFOASV1_0150_hypothetical_protein	AF-A6T4P3-F1-model_v4	DESULFOASV1_0150_hypothetical_protein	AF-A6T4P3-F1-model_v4 DNA gyrase inhibitor YacG	0.225	67	47	1	67	3	64	1.094E-01	48
DESULFOASV1_0151_hypothetical_protein	3mnl-assembly1.cif.gz_B	DESULFOASV1_0151_hypothetical_protein	3mnl-assembly1.cif.gz_B The crystal structure of KstR (Rv3574) from Mycobacterium tuberculosis H37Rv	0.163	59	47	8	64	4	62	2.415E+00	35
DESULFOASV1_0152_hypothetical_protein	AF-Q6P4L9-F1-model_v4	DESULFOASV1_0152_hypothetical_protein	AF-Q6P4L9-F1-model_v4 Nuclear factor related to kappa-B-binding protein	0.105	215	165	33	247	121	305	4.413E+00	19
DESULFOASV1_0153_hypothetical_protein	AF-Q9HJ36-F1-model_v4	DESULFOASV1_0153_hypothetical_protein	AF-Q9HJ36-F1-model_v4 Prefoldin subunit beta	0.128	108	86	68	175	24	123	1.967E+00	60
DESULFOASV1_0154_hypothetical_protein	AF-P39786-F1-model_v4	DESULFOASV1_0154_hypothetical_protein	AF-P39786-F1-model_v4 PBSX phage terminase large subunit	0.103	471	356	62	532	10	407	1.819E-11	274
DESULFOASV1_0155_hypothetical_protein	AF-Q0HUY9-F1-model_v4	DESULFOASV1_0155_hypothetical_protein	AF-Q0HUY9-F1-model_v4 Crossover junction endodeoxyribonuclease RuvC	0.126	186	147	25	210	2	170	7.500E-05	126
DESULFOASV1_0156_hypothetical_protein	AF-Q9RMW2-F1-model_v4	DESULFOASV1_0156_hypothetical_protein	AF-Q9RMW2-F1-model_v4 Uncharacterized protein pXO2-72/BXB0098/GBAA_pXO2_0098	0.149	66	49	3	61	7	72	2.554E-01	67
DESULFOASV1_0157_hypothetical_protein	7y5m-assembly1.cif.gz_A	DESULFOASV1_0157_hypothetical_protein	7y5m-assembly1.cif.gz_A The OTU domain of Tacheng Tick Virus 1	0.053	54	50	86	139	95	148	7.964E-01	34
DESULFOASV1_0158_hypothetical_protein	AF-P04845-F1-model_v4	DESULFOASV1_0158_hypothetical_protein	AF-P04845-F1-model_v4 Outer membrane protein A	0.139	192	135	40	197	12	203	1.312E-06	191
DESULFOASV1_ORF_0159 not PDB100 or Swiss-Prot hit
DESULFOASV1_0160_hypothetical_protein	3kw0-assembly1.cif.gz_C	DESULFOASV1_0160_hypothetical_protein	3kw0-assembly1.cif.gz_C Crystal structure of Cysteine peptidase (NP_982244.1) from BACILLUS CEREUS ATCC 10987 at 2.50 A resolution	0.148	203	143	2	204	26	194	2.534E-04	119
DESULFOASV1_0161_hypothetical_protein	AF-O67738-F1-model_v4	DESULFOASV1_0161_hypothetical_protein	AF-O67738-F1-model_v4 Uncharacterized protein aq_1900	0.184	102	78	2	97	19	120	6.595E+00	33
DESULFOASV1_0162_hypothetical_protein	4cn0-assembly1.cif.gz_A	DESULFOASV1_0162_hypothetical_protein	4cn0-assembly1.cif.gz_A An intertwined homodimer of the PDZ homology domain of AHNAK2	0.224	58	43	72	128	17	74	5.178E+00	19
DESULFOASV1_0163_hypothetical_protein	AF-Q9ZG90-F1-model_v4	DESULFOASV1_0163_hypothetical_protein	AF-Q9ZG90-F1-model_v4 Keratan-sulfate endo-1,4-beta-galactosidase	0.161	134	109	84	217	292	422	2.183E-03	135
DESULFOASV1_0164_hypothetical_protein	AF-P00451-F1-model_v4	DESULFOASV1_0164_hypothetical_protein	AF-P00451-F1-model_v4 Coagulation factor VIII	0.091	98	72	42	121	2250	2347	2.971E-04	107
DESULFOASV1_0165_hypothetical_protein	7z44-assembly1.cif.gz_A	DESULFOASV1_0165_hypothetical_protein	7z44-assembly1.cif.gz_A Portal of bacteriophage SU10	0.120	675	513	7	681	5	588	1.588E-15	398
DESULFOASV1_0166_hypothetical_protein	AF-Q8DSD8-F1-model_v4	DESULFOASV1_0166_hypothetical_protein	AF-Q8DSD8-F1-model_v4 Single-stranded DNA-binding protein	0.187	48	37	59	106	71	117	8.435E-01	53
DESULFOASV1_0167_hypothetical_protein	7luf-assembly2.cif.gz_B	DESULFOASV1_0167_hypothetical_protein	7luf-assembly2.cif.gz_B HSV1 polymerase ternary complex with dsDNA and PNU-183792	0.275	40	28	25	64	678	717	3.359E+00	61
DESULFOASV1_0168_hypothetical_protein	AF-Q0X0E2-F1-model_v4	DESULFOASV1_0168_hypothetical_protein	AF-Q0X0E2-F1-model_v4 Protein HEXIM2	0.163	260	197	30	265	21	280	2.600E-01	37
DESULFOASV1_0169_hypothetical_protein	AF-P45921-F1-model_v4	DESULFOASV1_0169_hypothetical_protein	AF-P45921-F1-model_v4 Uncharacterized protein YqbE	0.118	326	264	1	326	12	311	4.277E-13	337
DESULFOASV1_0170_hypothetical_protein	8gum-assembly1.cif.gz_A	DESULFOASV1_0170_hypothetical_protein	8gum-assembly1.cif.gz_A Chitin-active AA10 LPMO (GbpA) from Vibrio campbellii	0.188	92	55	112	180	371	462	6.201E-02	47
DESULFOASV1_0171_hypothetical_protein	AF-P45835-F1-model_v4	DESULFOASV1_0171_hypothetical_protein	AF-P45835-F1-model_v4 Transcription termination factor Rho	0.177	79	63	5	83	34	111	9.718E-01	56
DESULFOASV1_0172_hypothetical_protein	8jov-assembly1.cif.gz_5	DESULFOASV1_0172_hypothetical_protein	8jov-assembly1.cif.gz_5 Portal-tail complex of phage GP4	0.309	229	144	1	229	2	211	1.176E-17	587
DESULFOASV1_0173_hypothetical_protein	8jov-assembly1.cif.gz_G	DESULFOASV1_0173_hypothetical_protein	8jov-assembly1.cif.gz_G Portal-tail complex of phage GP4	0.264	203	144	3	205	1	197	2.534E-15	516
DESULFOASV1_0174_hypothetical_protein	8jov-assembly1.cif.gz_l	DESULFOASV1_0174_hypothetical_protein	8jov-assembly1.cif.gz_l Portal-tail complex of phage GP4	0.299	105	71	7	111	2	103	8.962E-06	283
DESULFOASV1_0175_hypothetical_protein	4ds0-assembly1.cif.gz_A	DESULFOASV1_0175_hypothetical_protein	4ds0-assembly1.cif.gz_A Cell attachment protein VP8* of a human rotavirus specifically interacts with A-type histo-blood group antigen	0.139	43	29	2	36	30	72	4.005E+00	27
DESULFOASV1_0176_hypothetical_protein	8jov-assembly1.cif.gz_F	DESULFOASV1_0176_hypothetical_protein	8jov-assembly1.cif.gz_F Portal-tail complex of phage GP4	0.243	613	389	1	613	1	515	3.358E-37	1211
DESULFOASV1_0177_hypothetical_protein	AF-Q45706-F1-model_v4	DESULFOASV1_0177_hypothetical_protein	AF-Q45706-F1-model_v4 Pesticidal crystal protein Cry8Ca	0.093	140	117	76	215	528	657	5.160E-04	128
DESULFOASV1_0178_hypothetical_protein	1bi3-assembly1.cif.gz_B	DESULFOASV1_0178_hypothetical_protein	1bi3-assembly1.cif.gz_B STRUCTURE OF APO-AND HOLO-DIPHTHERIA TOXIN REPRESSOR	0.126	63	48	219	281	25	80	9.947E+00	28
DESULFOASV1_0179_hypothetical_protein	6ewy-assembly1.cif.gz_A	DESULFOASV1_0179_hypothetical_protein	6ewy-assembly1.cif.gz_A RipA Peptidoglycan hydrolase (Rv1477, Mycobacterium tuberculosis) N-terminal domain	0.156	225	167	81	305	2	200	5.828E-01	45
DESULFOASV1_0180_hypothetical_protein	6jsx-assembly1.cif.gz_B	DESULFOASV1_0180_hypothetical_protein	6jsx-assembly1.cif.gz_B Structure of a flagellin protein, HpFlaG	0.098	67	60	104	170	4	70	1.338E+00	51
DESULFOASV1_0182_hypothetical_protein	AF-O34647-F1-model_v4	DESULFOASV1_0182_hypothetical_protein	AF-O34647-F1-model_v4 Uncharacterized HTH-type transcriptional regulator YobD	0.226	53	39	18	70	1	52	4.184E-02	104
DESULFOASV1_0183_hypothetical_protein	AF-O33075-F1-model_v4	DESULFOASV1_0183_hypothetical_protein	AF-O33075-F1-model_v4 Proline-rich 28 kDa antigen homolog	0.129	165	131	28	192	116	266	1.547E-04	154
DESULFOASV1_0184_hypothetical_protein	7dgw-assembly1.cif.gz_A	DESULFOASV1_0184_hypothetical_protein	7dgw-assembly1.cif.gz_A De novo designed protein H4A2S	0.168	93	75	57	147	2	94	2.298E+00	27
DESULFOASV1_0185_hypothetical_protein	AF-P44207-F1-model_v4	DESULFOASV1_0185_hypothetical_protein	AF-P44207-F1-model_v4 Uncharacterized HTH-type transcriptional regulator HI_1476	0.179	242	195	1	242	1	238	2.760E-12	281
DESULFOASV1_0186_hypothetical_protein	6giq-assembly1.cif.gz_e	DESULFOASV1_0186_hypothetical_protein	6giq-assembly1.cif.gz_e Saccharomyces cerevisiae respiratory supercomplex III2IV	0.152	71	56	27	93	18	88	3.095E+00	16
DESULFOASV1_0187_hypothetical_protein	3ft7-assembly1.cif.gz_A	DESULFOASV1_0187_hypothetical_protein	3ft7-assembly1.cif.gz_A Crystal structure of an extremely stable dimeric protein from sulfolobus islandicus	0.186	43	34	49	91	1	43	2.249E-01	77
DESULFOASV1_0188_hypothetical_protein	4lk0-assembly2.cif.gz_N	DESULFOASV1_0188_hypothetical_protein	4lk0-assembly2.cif.gz_N Crystal Structure Analysis of the E.coli holoenzyme/T7 Gp2 complex	0.200	45	34	13	55	4	48	6.502E-01	63
DESULFOASV1_0189_hypothetical_protein	AF-B9L131-F1-model_v4	DESULFOASV1_0189_hypothetical_protein	AF-B9L131-F1-model_v4 Serine--tRNA ligase	0.122	57	49	3	59	34	90	1.155E+00	78
DESULFOASV1_ORF_0190 not PDB100 or Swiss-Prot hit
DESULFOASV1_0191_hypothetical_protein	AF-P36641-F1-model_v4	DESULFOASV1_0191_hypothetical_protein	AF-P36641-F1-model_v4 Type 4 fimbrial assembly protein PilC	0.263	57	41	6	61	4	60	3.487E-02	125
DESULFOASV1_0192_phage_Gp37-Gp68_family_protein	AF-P9WL79-F1-model_v4	DESULFOASV1_0192_phage_Gp37-Gp68_family_protein	AF-P9WL79-F1-model_v4 Uncharacterized protein Rv2578c	0.142	182	151	1	182	54	230	9.589E-04	108
DESULFOASV1_0193_hypothetical_protein	AF-B1I4L8-F1-model_v4	DESULFOASV1_0193_hypothetical_protein	AF-B1I4L8-F1-model_v4 Porphobilinogen deaminase	0.238	84	55	4	76	225	308	3.719E-02	69
DESULFOASV1_0194_hypothetical_protein	AF-P36646-F1-model_v4	DESULFOASV1_0194_hypothetical_protein	AF-P36646-F1-model_v4 Protein transport protein HofC homolog	0.127	47	38	2	48	4	48	8.756E-02	90
DESULFOASV1_0195_hypothetical_protein	AF-B3LPE4-F1-model_v4	DESULFOASV1_0195_hypothetical_protein	AF-B3LPE4-F1-model_v4 Mitochondrial protein import protein ZIM17	0.214	42	31	1	40	67	108	7.051E-01	64
DESULFOASV1_0196_hypothetical_protein	AF-Q9FT92-F1-model_v4	DESULFOASV1_0196_hypothetical_protein	AF-Q9FT92-F1-model_v4 Uncharacterized protein At5g08430	0.142	55	45	84	136	182	236	3.119E+00	49
DESULFOASV1_0197_hypothetical_protein	AF-A2ZAI7-F1-model_v4	DESULFOASV1_0197_hypothetical_protein	AF-A2ZAI7-F1-model_v4 Homeobox-leucine zipper protein ROC3	0.235	81	60	5	85	186	265	1.681E+00	28
DESULFOASV1_0198_hypothetical_protein	AF-Q5X6J1-F1-model_v4	DESULFOASV1_0198_hypothetical_protein	AF-Q5X6J1-F1-model_v4 Transcriptional regulator MraZ	0.131	117	90	178	282	4	120	3.418E-02	71
DESULFOASV1_0199_hypothetical_protein	AF-P61623-F1-model_v4	DESULFOASV1_0199_hypothetical_protein	AF-P61623-F1-model_v4 Excisionase from transposon Tn916	0.192	57	43	25	81	11	64	8.641E-01	63
DESULFOASV1_0200_site-specific_integrase	AF-P76542-F1-model_v4	DESULFOASV1_0200_site-specific_integrase	AF-P76542-F1-model_v4 Prophage integrase IntZ	0.170	433	306	2	434	20	389	7.833E-16	493
DESULFOASV1_0201_NUDIX_hydrolase	2yyh-assembly1.cif.gz_B	DESULFOASV1_0201_NUDIX_hydrolase	2yyh-assembly1.cif.gz_B Crystal structure of Nudix family protein from Aquifex aeolicus	0.500	136	66	3	134	1	136	2.678E-15	540
DESULFOASV1_0202_glycogen_synthase_GlgA	AF-Q30Z13-F1-model_v4	DESULFOASV1_0202_glycogen_synthase_GlgA	AF-Q30Z13-F1-model_v4 Glycogen synthase	0.624	484	181	4	487	2	484	7.495E-73	2860
DESULFOASV1_0203_hypothetical_protein	AF-O66936-F1-model_v4	DESULFOASV1_0203_hypothetical_protein	AF-O66936-F1-model_v4 1,4-alpha-glucan branching enzyme GlgB	0.268	102	71	1	102	27	124	6.174E-06	227
DESULFOASV1_0204_hypothetical_protein	AF-A8ZUN0-F1-model_v4	DESULFOASV1_0204_hypothetical_protein	AF-A8ZUN0-F1-model_v4 4-hydroxythreonine-4-phosphate dehydrogenase	0.427	327	187	16	342	3	329	5.737E-39	1355
DESULFOASV1_0205_UDP-glucose_4-epimerase_GalE	AF-O84903-F1-model_v4	DESULFOASV1_0205_UDP-glucose_4-epimerase_GalE	AF-O84903-F1-model_v4 UDP-glucose 4-epimerase	0.470	321	169	4	323	2	322	4.184E-46	1675
DESULFOASV1_0206_glycosyltransferase	AF-P74505-F1-model_v4	DESULFOASV1_0206_glycosyltransferase	AF-P74505-F1-model_v4 Uncharacterized glycosyltransferase slr1943	0.410	305	178	3	305	23	327	1.576E-30	1094
DESULFOASV1_0207_glycosyltransferase	AF-Q59002-F1-model_v4	DESULFOASV1_0207_glycosyltransferase	AF-Q59002-F1-model_v4 Uncharacterized glycosyltransferase MJ1607	0.239	386	284	1	374	1	386	6.511E-30	989
DESULFOASV1_0208_hypothetical_protein	3ap3-assembly1.cif.gz_A	DESULFOASV1_0208_hypothetical_protein	3ap3-assembly1.cif.gz_A Crystal structure of human tyrosylprotein sulfotransferase-2 complexed with PAP	0.166	249	173	1	208	5	253	9.563E-06	163
DESULFOASV1_0209_hypothetical_protein	AF-P9WLW2-F1-model_v4	DESULFOASV1_0209_hypothetical_protein	AF-P9WLW2-F1-model_v4 Uncharacterized protein MT1557	0.180	276	221	4	274	18	293	9.756E-17	473
DESULFOASV1_0210_hypothetical_protein	7yzi-assembly1.cif.gz_A	DESULFOASV1_0210_hypothetical_protein	7yzi-assembly1.cif.gz_A Structure of Mycobacterium tuberculosis adenylyl cyclase Rv1625c / Cya	0.189	178	129	3	162	7	184	9.946E-02	52
DESULFOASV1_0211_UDP-N-acetylglucosamine_2-epimerase-non-hydrolyzing-	8sxy-assembly1.cif.gz_B	DESULFOASV1_0211_UDP-N-acetylglucosamine_2-epimerase-non-hydrolyzing-	8sxy-assembly1.cif.gz_B X-ray crystal structure of UDP- 2,3-diacetamido-2,3-dideoxy-glucuronic acid-2-epimerase from Thermus thermophilus strain HB27 in complex with its product UDP-2,3-diacetamido-2,3-dideoxy-d-mannuronic acid at pH 5	0.538	380	161	2	381	4	353	1.578E-42	1605
DESULFOASV1_0212_glycosyltransferase	AF-Q54LP3-F1-model_v4	DESULFOASV1_0212_glycosyltransferase	AF-Q54LP3-F1-model_v4 Dolichol-phosphate mannosyltransferase subunit 1	0.262	240	168	2	241	19	247	3.553E-20	673
DESULFOASV1_0213_asparagine_synthase-glutamine-hydrolyzing-	AF-P9WN33-F1-model_v4	DESULFOASV1_0213_asparagine_synthase-glutamine-hydrolyzing-	AF-P9WN33-F1-model_v4 Putative asparagine synthetase [glutamine-hydrolyzing]	0.316	564	382	4	567	78	637	1.064E-37	1574
DESULFOASV1_0214_hypothetical_protein	AF-B5ZA76-F1-model_v4	DESULFOASV1_0214_hypothetical_protein	AF-B5ZA76-F1-model_v4 Peptidoglycan deacetylase	0.147	303	249	163	465	1	293	1.282E-08	229
