24/09/06 10:07:00 | INFO | root | Reading sequences from loki-ASV2_dfast_all_protein_ORFs.faa
24/09/06 10:08:12 | INFO | root | Predicted structure for LOKIASV2_22910 hypothetical protein with length 60, pLDDT 48.7, pTM 0.351 in 0.2s (amortized, batch size 17). 144 / 4544 completed.
24/09/06 10:08:12 | INFO | root | Predicted structure for LOKIASV2_27620 hypothetical protein with length 60, pLDDT 45.9, pTM 0.215 in 0.2s (amortized, batch size 17). 145 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_36500 hypothetical protein with length 60, pLDDT 49.4, pTM 0.339 in 0.2s (amortized, batch size 16). 146 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_38690 hypothetical protein with length 60, pLDDT 43.2, pTM 0.311 in 0.2s (amortized, batch size 16). 147 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_04390 hypothetical protein with length 61, pLDDT 36.8, pTM 0.180 in 0.2s (amortized, batch size 16). 148 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_09280 hypothetical protein with length 61, pLDDT 58.9, pTM 0.479 in 0.2s (amortized, batch size 16). 149 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_12620 hypothetical protein with length 61, pLDDT 62.1, pTM 0.419 in 0.2s (amortized, batch size 16). 150 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_12810 hypothetical protein with length 61, pLDDT 61.1, pTM 0.496 in 0.2s (amortized, batch size 16). 151 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_12840 DNA-directed RNA polymerase subunit E'' with length 61, pLDDT 87.1, pTM 0.804 in 0.2s (amortized, batch size 16). 152 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_18450 hypothetical protein with length 61, pLDDT 47.4, pTM 0.324 in 0.2s (amortized, batch size 16). 153 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_23070 hypothetical protein with length 61, pLDDT 84.3, pTM 0.649 in 0.2s (amortized, batch size 16). 154 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_23840 hypothetical protein with length 61, pLDDT 52.8, pTM 0.415 in 0.2s (amortized, batch size 16). 155 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_29540 hypothetical protein with length 61, pLDDT 65.1, pTM 0.344 in 0.2s (amortized, batch size 16). 156 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_35130 hypothetical protein with length 61, pLDDT 52.5, pTM 0.319 in 0.2s (amortized, batch size 16). 157 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_41470 hypothetical protein with length 61, pLDDT 38.9, pTM 0.232 in 0.2s (amortized, batch size 16). 158 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_01140 hypothetical protein with length 62, pLDDT 53.8, pTM 0.382 in 0.2s (amortized, batch size 16). 159 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_04400 hypothetical protein with length 62, pLDDT 71.7, pTM 0.616 in 0.2s (amortized, batch size 16). 160 / 4544 completed.
24/09/06 10:08:15 | INFO | root | Predicted structure for LOKIASV2_27810 hypothetical protein with length 62, pLDDT 50.8, pTM 0.293 in 0.2s (amortized, batch size 16). 161 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_01480 hypothetical protein with length 63, pLDDT 68.0, pTM 0.584 in 0.2s (amortized, batch size 16). 162 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_05140 hypothetical protein with length 63, pLDDT 75.4, pTM 0.555 in 0.2s (amortized, batch size 16). 163 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_08000 hypothetical protein with length 63, pLDDT 83.6, pTM 0.766 in 0.2s (amortized, batch size 16). 164 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_14580 hypothetical protein with length 63, pLDDT 62.9, pTM 0.498 in 0.2s (amortized, batch size 16). 165 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_17590 hypothetical protein with length 63, pLDDT 82.2, pTM 0.774 in 0.2s (amortized, batch size 16). 166 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_21050 hypothetical protein with length 63, pLDDT 41.2, pTM 0.229 in 0.2s (amortized, batch size 16). 167 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_23600 hypothetical protein with length 63, pLDDT 66.6, pTM 0.403 in 0.2s (amortized, batch size 16). 168 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_01230 30S ribosomal protein S17e with length 64, pLDDT 70.5, pTM 0.642 in 0.2s (amortized, batch size 16). 169 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_03890 hypothetical protein with length 64, pLDDT 83.0, pTM 0.555 in 0.2s (amortized, batch size 16). 170 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_12200 hypothetical protein with length 64, pLDDT 34.2, pTM 0.142 in 0.2s (amortized, batch size 16). 171 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_14440 hypothetical protein with length 64, pLDDT 76.7, pTM 0.462 in 0.2s (amortized, batch size 16). 172 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_15330 hypothetical protein with length 64, pLDDT 51.1, pTM 0.379 in 0.2s (amortized, batch size 16). 173 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_15750 hypothetical protein with length 64, pLDDT 57.5, pTM 0.253 in 0.2s (amortized, batch size 16). 174 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_23050 hypothetical protein with length 64, pLDDT 51.7, pTM 0.362 in 0.2s (amortized, batch size 16). 175 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_23920 hypothetical protein with length 64, pLDDT 55.0, pTM 0.400 in 0.2s (amortized, batch size 16). 176 / 4544 completed.
24/09/06 10:08:18 | INFO | root | Predicted structure for LOKIASV2_24600 hypothetical protein with length 64, pLDDT 68.6, pTM 0.555 in 0.2s (amortized, batch size 16). 177 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_25810 4Fe-4S binding protein with length 64, pLDDT 90.8, pTM 0.831 in 0.2s (amortized, batch size 15). 178 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_26200 hypothetical protein with length 64, pLDDT 85.2, pTM 0.801 in 0.2s (amortized, batch size 15). 179 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_28170 hypothetical protein with length 64, pLDDT 47.5, pTM 0.292 in 0.2s (amortized, batch size 15). 180 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_14560 hypothetical protein with length 65, pLDDT 73.1, pTM 0.693 in 0.2s (amortized, batch size 15). 181 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_22480 hypothetical protein with length 65, pLDDT 81.8, pTM 0.749 in 0.2s (amortized, batch size 15). 182 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_22880 hypothetical protein with length 65, pLDDT 45.1, pTM 0.238 in 0.2s (amortized, batch size 15). 183 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_29220 hypothetical protein with length 65, pLDDT 40.9, pTM 0.223 in 0.2s (amortized, batch size 15). 184 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_38160 hypothetical protein with length 65, pLDDT 81.3, pTM 0.774 in 0.2s (amortized, batch size 15). 185 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_42720 50S ribosomal protein L39e with length 65, pLDDT 37.1, pTM 0.155 in 0.2s (amortized, batch size 15). 186 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_02200 hypothetical protein with length 66, pLDDT 44.3, pTM 0.308 in 0.2s (amortized, batch size 15). 187 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_02780 hypothetical protein with length 66, pLDDT 51.2, pTM 0.424 in 0.2s (amortized, batch size 15). 188 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_03490 hypothetical protein with length 66, pLDDT 39.8, pTM 0.170 in 0.2s (amortized, batch size 15). 189 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_03670 hypothetical protein with length 66, pLDDT 63.5, pTM 0.566 in 0.2s (amortized, batch size 15). 190 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_05410 hypothetical protein with length 66, pLDDT 77.1, pTM 0.701 in 0.2s (amortized, batch size 15). 191 / 4544 completed.
24/09/06 10:08:21 | INFO | root | Predicted structure for LOKIASV2_13000 DNA-directed RNA polymerase subunit N with length 66, pLDDT 71.8, pTM 0.586 in 0.2s (amortized, batch size 15). 192 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_13880 hypothetical protein with length 66, pLDDT 52.5, pTM 0.367 in 0.2s (amortized, batch size 15). 193 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_13990 hypothetical protein with length 66, pLDDT 53.9, pTM 0.292 in 0.2s (amortized, batch size 15). 194 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_17900 hypothetical protein with length 66, pLDDT 65.4, pTM 0.511 in 0.2s (amortized, batch size 15). 195 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_21600 helix-turn-helix transcriptional regulator with length 66, pLDDT 88.4, pTM 0.827 in 0.2s (amortized, batch size 15). 196 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_23040 hypothetical protein with length 66, pLDDT 49.4, pTM 0.160 in 0.2s (amortized, batch size 15). 197 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_34410 hypothetical protein with length 66, pLDDT 42.1, pTM 0.290 in 0.2s (amortized, batch size 15). 198 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_45170 hypothetical protein with length 66, pLDDT 83.1, pTM 0.769 in 0.2s (amortized, batch size 15). 199 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_10020 30S ribosomal protein S27e with length 67, pLDDT 74.5, pTM 0.579 in 0.2s (amortized, batch size 15). 200 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_12770 hypothetical protein with length 67, pLDDT 50.6, pTM 0.192 in 0.2s (amortized, batch size 15). 201 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_14060 hypothetical protein with length 67, pLDDT 62.6, pTM 0.510 in 0.2s (amortized, batch size 15). 202 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_14150 hypothetical protein with length 67, pLDDT 71.3, pTM 0.505 in 0.2s (amortized, batch size 15). 203 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_14250 hypothetical protein with length 67, pLDDT 71.2, pTM 0.477 in 0.2s (amortized, batch size 15). 204 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_15110 hypothetical protein with length 67, pLDDT 59.4, pTM 0.318 in 0.2s (amortized, batch size 15). 205 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_16780 hypothetical protein with length 67, pLDDT 33.6, pTM 0.172 in 0.2s (amortized, batch size 15). 206 / 4544 completed.
24/09/06 10:08:25 | INFO | root | Predicted structure for LOKIASV2_22580 hypothetical protein with length 67, pLDDT 86.6, pTM 0.821 in 0.2s (amortized, batch size 15). 207 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_25000 hypothetical protein with length 67, pLDDT 85.3, pTM 0.802 in 0.2s (amortized, batch size 15). 208 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_30840 hypothetical protein with length 67, pLDDT 81.2, pTM 0.635 in 0.2s (amortized, batch size 15). 209 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_32820 hypothetical protein with length 67, pLDDT 37.7, pTM 0.096 in 0.2s (amortized, batch size 15). 210 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_34080 hypothetical protein with length 67, pLDDT 71.4, pTM 0.562 in 0.2s (amortized, batch size 15). 211 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_43330 hypothetical protein with length 67, pLDDT 42.5, pTM 0.279 in 0.2s (amortized, batch size 15). 212 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_00480 hypothetical protein with length 68, pLDDT 69.1, pTM 0.613 in 0.2s (amortized, batch size 15). 213 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_03500 hypothetical protein with length 68, pLDDT 86.2, pTM 0.765 in 0.2s (amortized, batch size 15). 214 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_12560 hypothetical protein with length 68, pLDDT 74.5, pTM 0.627 in 0.2s (amortized, batch size 15). 215 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_13250 hypothetical protein with length 68, pLDDT 78.3, pTM 0.694 in 0.2s (amortized, batch size 15). 216 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_18740 hypothetical protein with length 68, pLDDT 55.0, pTM 0.306 in 0.2s (amortized, batch size 15). 217 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_01250 hypothetical protein with length 69, pLDDT 68.9, pTM 0.347 in 0.2s (amortized, batch size 15). 218 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_03530 archaeal histone HpkA with length 69, pLDDT 87.5, pTM 0.785 in 0.2s (amortized, batch size 15). 219 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_06630 hypothetical protein with length 69, pLDDT 84.0, pTM 0.762 in 0.2s (amortized, batch size 15). 220 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_08970 hypothetical protein with length 69, pLDDT 83.4, pTM 0.756 in 0.2s (amortized, batch size 15). 221 / 4544 completed.
24/09/06 10:08:28 | INFO | root | Predicted structure for LOKIASV2_14990 30S ribosomal protein S30e with length 69, pLDDT 41.4, pTM 0.135 in 0.2s (amortized, batch size 15). 222 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_31490 hypothetical protein with length 69, pLDDT 76.3, pTM 0.554 in 0.3s (amortized, batch size 14). 223 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_38900 hypothetical protein with length 69, pLDDT 59.0, pTM 0.495 in 0.3s (amortized, batch size 14). 224 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_40010 hypothetical protein with length 69, pLDDT 80.9, pTM 0.699 in 0.3s (amortized, batch size 14). 225 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_10210 hypothetical protein with length 70, pLDDT 60.6, pTM 0.374 in 0.3s (amortized, batch size 14). 226 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_13910 hypothetical protein with length 70, pLDDT 67.0, pTM 0.610 in 0.3s (amortized, batch size 14). 227 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_17090 hypothetical protein with length 70, pLDDT 68.9, pTM 0.522 in 0.3s (amortized, batch size 14). 228 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_17120 hypothetical protein with length 70, pLDDT 72.0, pTM 0.531 in 0.3s (amortized, batch size 14). 229 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_04850 hypothetical protein with length 71, pLDDT 46.7, pTM 0.348 in 0.3s (amortized, batch size 14). 230 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_09420 hypothetical protein with length 71, pLDDT 71.1, pTM 0.638 in 0.3s (amortized, batch size 14). 231 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_27250 hypothetical protein with length 71, pLDDT 46.0, pTM 0.137 in 0.3s (amortized, batch size 14). 232 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_27760 hypothetical protein with length 71, pLDDT 64.6, pTM 0.506 in 0.3s (amortized, batch size 14). 233 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_33800 hypothetical protein with length 71, pLDDT 75.7, pTM 0.605 in 0.3s (amortized, batch size 14). 234 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_38350 hypothetical protein with length 71, pLDDT 78.9, pTM 0.638 in 0.3s (amortized, batch size 14). 235 / 4544 completed.
24/09/06 10:08:32 | INFO | root | Predicted structure for LOKIASV2_04480 hypothetical protein with length 72, pLDDT 83.1, pTM 0.748 in 0.3s (amortized, batch size 14). 236 / 4544 completed.
