original_ORF_annotation	foldseek description	evalue
hypothetical protein	Insertion element ISM1 uncharacterized 48.3 kDa protein 	0.0000000081100000000000000000000000000000000000000
serine hydrolase	Penicillin-binding protein 4 	0.0000000000000000000008530000000000000000000000000
beta-galactosidase LacZ	Beta-galactosidase 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	Small archaeal modifier protein 3 	0.0000013520000000000000000000000000000000000000000
hypothetical protein	Crystal structure of Xenopus GCP2-N terminal domain and Mzt2 	4.2570000000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized ATP-dependent helicase MG140 	0.0000000000000000000000000000000000000000000015000
hypothetical protein	"Keratin, type II cytoskeletal 8 "	3.7120000000000000000000000000000000000000000000000
hypothetical protein	Cocrystal structure of NUDIX domain of Shewanella oneidensis NrtR complexed with ADP ribose 	0.0000006990000000000000000000000000000000000000000
hypothetical protein	Methionine--tRNA ligase 	0.0000000000016100000000000000000000000000000000000
hypothetical protein	AP-1-like transcription factor YAP1 	2.7270000000000000000000000000000000000000000000000
hypothetical protein	Putative transposase InsQ for insertion sequence element IS609 	0.5734000000000000000000000000000000000000000000000
hypothetical protein	Probable adenosylcobalamin-dependent ribonucleoside-triphosphate reductase 	0.0000000000000000000000000000000000000000000000000
Fe-S cluster assembly ATPase SufC	Probable ATP-dependent transporter ycf16 	0.0000000000000000000000000003180000000000000000000
SufD family Fe-S cluster assembly protein	UPF0051 protein MTH_1150 	0.0000000000000000000000000000420000000000000000000
zinc-dependent alcohol dehydrogenase family protein	Probable alcohol dehydrogenase AdhA 	0.0000000000000000000000000000000000000000000118000
MFS transporter	Putative niacin/nicotinamide transporter NaiP 	0.0000000000000507000000000000000000000000000000000
MBL fold metallo-hydrolase	"Crystal structure of a reconstructed lactonase ancestor, Anc1-MPH, of the bacterial methyl parathion hydrolase, MPH. "	0.0000000000014200000000000000000000000000000000000
hypothetical protein	Crystal structure of the complex between the conserved cell polarity proteins Inscuteable and LGN 	0.0264100000000000000000000000000000000000000000000
methyltransferase	Putative protein N5-glutamine methyltransferase MJ0928 	0.0000000000000000000411000000000000000000000000000
hypothetical protein	Probable ribosomal RNA small subunit methyltransferase A 	0.0000000000000000000000000102000000000000000000000
DUF655 domain-containing protein	"Crystal structure of Af1531 from Archaeoglobus fulgidus, Pfam DUF655 "	0.0000000000000019000000000000000000000000000000000
hypothetical protein	Uncharacterized protein MJ0039 	0.0000180600000000000000000000000000000000000000000
50S ribosomal protein L21e	50S ribosomal protein L21e 	0.0000000006790000000000000000000000000000000000000
M42 family metallopeptidase	Lysyl aminopeptidase 	0.0000000000000000000000000000000000000000001000000
uracil-DNA glycosylase	Uracil-DNA glycosylase 	0.0000000000000000000000000000578000000000000000000
hypothetical protein	Ras-related GTP-binding protein A 	0.0000000000000000003990000000000000000000000000000
hypothetical protein	Lipid A biosynthesis palmitoleoyltransferase 	0.0000000000170000000000000000000000000000000000000
TIGR00269 family protein	tRNA-5-methyluridine(54) 2-sulfurtransferase 	0.0000000000000000000000000028400000000000000000000
class I SAM-dependent methyltransferase	Ubiquinone biosynthesis O-methyltransferase 	0.0000000000000501000000000000000000000000000000000
short-chain-enoyl-CoA hydratase	Crotonyl-CoA hydratase 	0.0000000000000000000000000000000000345000000000000
tRNA pseudouridine-54-55- synthase Pus10	tRNA pseudouridine synthase Pus10 	0.0000000000000000000000000000000000000000000082800
HesA-MoeB-ThiF family protein	Sulfur carrier protein adenylyltransferase 	0.0000000000000000000000000009050000000000000000000
hypothetical protein	Dof zinc finger protein DOF3.2 	0.1490000000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of the artificial alpharep-7 octarellinV.1 complex 	0.0000000000570000000000000000000000000000000000000
hypothetical protein	Clostripain 	0.0000000000000000006890000000000000000000000000000
excinuclease ABC subunit UvrC	UvrABC system protein C 	0.0000000000000000000000000000000000000000000000000
SLC45 family MFS transporter	Probable glucitol transport protein GutA 	0.0000000001490000000000000000000000000000000000000
secondary thiamine-phosphate synthase enzyme YjbQ	Crystal structure of hypothetical protein aq_2013 from Aquifex aeolicus VF5. 	0.0000000000000004990000000000000000000000000000000
Rab family GTPase	Ras-related protein Rab-18 	0.0000000000000233000000000000000000000000000000000
hypothetical protein	"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase "	1.5480000000000000000000000000000000000000000000000
hypothetical protein	Lipid A biosynthesis palmitoleoyltransferase 	0.0000000000018600000000000000000000000000000000000
hypothetical protein	Amylopullulanase 	0.0000000000000000000000000000000000000000000000000
ATP-dependent chaperone ClpB	Chaperone protein ClpB 	0.0000000000000000000000000000000000000000000000000
tryptophan--tRNA ligase	Tryptophan--tRNA ligase 	0.0000000000000000000000000000003510000000000000000
preprotein translocase subunit SecY	Protein transport protein Sec61 subunit alpha 	0.0000000000000000000000000000000000000281000000000
hypothetical protein	Uncharacterized protein MJ0480 	0.0000366100000000000000000000000000000000000000000
hypothetical protein	Crystal Structure of ABLE Apo-protein 	0.5585000000000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein Rv2102 	0.0000000000000001440000000000000000000000000000000
DEAD-DEAH box helicase	Uncharacterized ATP-dependent helicase YwqA 	0.0000000000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of the Hathewaya histolytica ColG tandem collagen-binding domain s3as3b in the presence of calcium at 1.9 Angstrom resolution 	0.0000000443000000000000000000000000000000000000000
hypothetical protein	Chaetomium thermophilum Mre11-Rad50-Nbs1 complex bound to ATPyS (composite structure) 	1.3730000000000000000000000000000000000000000000000
hypothetical protein	I-band fragment I65-I70 from titin 	0.0000000000000611000000000000000000000000000000000
radical SAM protein	"X-ray crystal structure of glycerol dibiphytanyl glycerol tetraether - macrocyclic archaeol synthase (GDGT-MAS) from Methanocaldococcus jannaschii with bacterial lipid substrate analog, 5'deoxyadenosine, and methionine bound "	0.0000000000000000000000000000000000000000000039100
hypothetical protein	crystal structure of LGN/mInscuteable complex 	0.0071400000000000000000000000000000000000000000000
archaeal proteasome endopeptidase complex subunit alpha	Proteasome subunit alpha 	0.0000000000000000000000000000001320000000000000000
asparaginase	L-asparaginase 1 	0.0000000000000000000000000000000000021400000000000
hypothetical protein	Arylsulfatase H 	0.0000000000000000000000000000000000000000226000000
2-hydroxyacid dehydrogenase	Glyoxylate/hydroxypyruvate reductase HPR3 	0.0000000000000000000001610000000000000000000000000
2-hydroxyacid dehydrogenase	Probable 2-ketogluconate reductase 	0.0000000000000000000000000606000000000000000000000
hypothetical protein	CRYSTAL STRUCTURE OF A UBIQUINONE/MENAQUINONE BIOSYNTHESIS METHYLTRANSFERASE-RELATED PROTEIN (TM1389) FROM THERMOTOGA MARITIMA MSB8 AT 2.35 A RESOLUTION 	0.0000000000000000000588000000000000000000000000000
hypothetical protein	UPF0353 protein MAP_1207 	0.0000000000038100000000000000000000000000000000000
hypothetical protein	Ras-related GTP-binding protein A 	0.0000000000000000004940000000000000000000000000000
N-A	GTP cyclohydrolase 1 type 2 homolog 	0.0000000000704000000000000000000000000000000000000
N-6 DNA methylase	CamA Adenine Methyltransferase Complexed to Cognate Substrate DNA and Compound 2 	0.0000000000000000000000000000003760000000000000000
hypothetical protein	Uncharacterized protein YciH 	0.2403000000000000000000000000000000000000000000000
hypothetical protein	"Type 2 phosphatidylinositol 4,5-bisphosphate 4-phosphatase "	0.7407000000000000000000000000000000000000000000000
hypothetical protein	Transmembrane protein 235 	0.0001235000000000000000000000000000000000000000000
hypothetical protein	Crystal structure of a 2`-deoxyribosyltransferase from the psychrophilic bacterium Desulfotalea psychrophila. 	0.0000000050000000000000000000000000000000000000000
hypothetical protein	Putative disease resistance protein RGA3 	0.0056840000000000000000000000000000000000000000000
hypothetical protein		
hypothetical protein		
hypothetical protein	Putative esterase AF_2264 	0.0000000000009000000000000000000000000000000000000
phosphatase PAP2 family protein	Sphingosine-1-phosphate phosphatase 1 	0.0000050560000000000000000000000000000000000000000
hypothetical protein	Cryo-EM structure of Tetrahymena thermophila respiratory mega-complex MC IV2+(I+III2+II)2 	0.2204000000000000000000000000000000000000000000000
hypothetical protein	Denitrification regulatory protein NirQ 	0.0000000000000000051500000000000000000000000000000
hypothetical protein	D-glycero-alpha-D-manno-heptose 7-phosphate kinase 	0.0000000000000000084400000000000000000000000000000
sugar phosphate nucleotidyltransferase	Glucose-1-phosphate thymidylyltransferase 	0.0000000000000000000000002540000000000000000000000
hypothetical protein	Tubulin:iiH5 alphaRep complex 	0.0000039900000000000000000000000000000000000000000
phosphate ABC transporter ATP-binding protein PstB	Phosphate import ATP-binding protein PstB 	0.0000000000000000000000000000000000000158000000000
nitroreductase family protein	Putative NADH dehydrogenase/NAD(P)H nitroreductase 	0.0000000000000000000000690000000000000000000000000
class II aldolase-adducin family protein	5-deoxy-D-ribulose 1-phosphate aldolase 	0.0000000000000000000102000000000000000000000000000
hypothetical protein	Lissencephaly-1 homolog 1 	9.8040000000000000000000000000000000000000000000000
hypothetical protein	Probable archaeal histone A1-2 	0.0000145100000000000000000000000000000000000000000
hypothetical protein	7-cyano-7-deazaguanine synthase 	0.0000000000000000000001550000000000000000000000000
hypothetical protein	Modification methylase HinfI 	0.0000000000000000000000590000000000000000000000000
archaeal histone HpkA	Archaeal histone A 	0.0000139300000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein MTH_518 	0.2055000000000000000000000000000000000000000000000
hypothetical protein	Protein FraH 	0.0000009240000000000000000000000000000000000000000
hypothetical protein	Uncharacterized protein MJ1519 	0.0000223900000000000000000000000000000000000000000
hypothetical protein	Acetyltransferase SACOL1063 	0.0000000000041100000000000000000000000000000000000
hypothetical protein	Crystal structure of Mre11-3 	0.0000000000000000000570000000000000000000000000000
hypothetical protein	Probable helicase MJ1565 	0.0000000000000000000000000004730000000000000000000
hypothetical protein	Crystal structure of H.pylori NikR in complex with DNA 	0.8194000000000000000000000000000000000000000000000
enoyl-CoA hydratase-related protein	Crotonyl-CoA hydratase 	0.0000000000000000000000374000000000000000000000000
hypothetical protein	46 kDa membrane protein 	0.0000000000000000002310000000000000000000000000000
ArsB-NhaD family transporter	46 kDa membrane protein 	0.0000000000000000002810000000000000000000000000000
Mrp-NBP35 family ATP-binding protein	Cytosolic Fe-S cluster assembly factor nubp1-A 	0.0000000000000000000000000000000348000000000000000
hypothetical protein	Crystal structure of S. cerevisiae Get3 in the open state in complex with Get1 cytosolic domain 	3.0530000000000000000000000000000000000000000000000
M28 family metallopeptidase	Crystal structure of the S228A mutant of the aminopeptidase from Vibrio proteolyticus in complex with leucine phosphonic acid 	0.0000000000073000000000000000000000000000000000000
